behavior,n_true_bouts,n_pred_bouts,tp,fp,fn,bout_precision,bout_recall,bout_f1,mean_matched_iou,record_key,mouse_record,sex_group,version,annotator_a,annotator_b
1,104,25,6,19,98,0.24,0.057692307692307696,0.09302325581395349,0.8137606954697549,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator2,annotator7
annotator_multi2,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator2,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator2,annotator7
0,105,89,70,19,35,0.7865168539325843,0.6666666666666666,0.7216494845360824,0.8060105965442127,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator2,annotator8
1,104,88,61,27,43,0.6931818181818182,0.5865384615384616,0.6354166666666667,0.755170476179537,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator2,annotator8
annotator_multi2,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator2,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator2,annotator8
0,124,118,96,22,28,0.8135593220338984,0.7741935483870968,0.7933884297520662,0.8686877963550771,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator4
1,123,117,83,34,40,0.7094017094017094,0.6747967479674797,0.6916666666666667,0.8076452569856846,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator4
annotator_multi3,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator4
annotator_multi4,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator4
0,124,150,102,48,22,0.68,0.8225806451612904,0.7445255474452556,0.8670606385902803,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator5
1,123,149,77,72,46,0.5167785234899329,0.6260162601626016,0.5661764705882353,0.790835542292965,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator5
annotator_multi3,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator5
annotator_multi5,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator5
0,124,154,104,50,20,0.6753246753246753,0.8387096774193549,0.7482014388489209,0.85229563374975,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator6
1,123,153,83,70,40,0.5424836601307189,0.6747967479674797,0.6014492753623188,0.7722110819715192,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator6
annotator_multi3,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator6
0,124,25,24,1,100,0.96,0.1935483870967742,0.3221476510067114,0.8784239003150226,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator7
1,123,25,8,17,115,0.32,0.06504065040650407,0.10810810810810811,0.7820660035664058,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator7
annotator_multi3,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator7
0,124,89,72,17,52,0.8089887640449438,0.5806451612903226,0.676056338028169,0.811325511679623,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator8
1,123,88,59,29,64,0.6704545454545454,0.4796747967479675,0.5592417061611374,0.745414125673737,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator8
annotator_multi3,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator3,annotator8
0,118,150,105,45,13,0.7,0.8898305084745762,0.7835820895522386,0.867292357325988,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator5
1,117,149,84,65,33,0.5637583892617449,0.717948717948718,0.631578947368421,0.7951064189060236,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator5
annotator_multi4,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator5
annotator_multi5,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator5
0,118,154,111,43,7,0.7207792207792207,0.940677966101695,0.8161764705882353,0.8386290847507675,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator6
1,117,153,77,76,40,0.5032679738562091,0.6581196581196581,0.5703703703703704,0.7962642354516781,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator6
annotator_multi4,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator6
0,118,25,24,1,94,0.96,0.2033898305084746,0.33566433566433573,0.8890414976949561,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator7
1,117,25,8,17,109,0.32,0.06837606837606838,0.11267605633802817,0.8004294641792492,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator7
annotator_multi4,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator7
0,118,89,71,18,47,0.797752808988764,0.6016949152542372,0.6859903381642511,0.8141609556751176,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator8
1,117,88,66,22,51,0.75,0.5641025641025641,0.6439024390243903,0.7202761393248569,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator8
annotator_multi4,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator4,annotator8
0,150,154,119,35,31,0.7727272727272727,0.7933333333333333,0.7828947368421053,0.8527933642178833,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator5,annotator6
1,149,153,92,61,57,0.6013071895424836,0.6174496644295302,0.609271523178808,0.7989951325235225,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator5,annotator6
annotator_multi5,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator5,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator5,annotator6
0,150,25,24,1,126,0.96,0.16,0.2742857142857143,0.9082322006890297,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator5,annotator7
1,149,25,6,19,143,0.24,0.040268456375838924,0.06896551724137931,0.8294927251050684,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator5,annotator7
annotator_multi5,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator5,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator5,annotator7
0,150,89,73,16,77,0.8202247191011236,0.4866666666666667,0.6108786610878661,0.7993870170545977,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator5,annotator8
1,149,88,45,43,104,0.5113636363636364,0.30201342281879195,0.37974683544303794,0.6902302484523228,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator5,annotator8
annotator_multi5,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator5,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator5,annotator8
0,154,25,24,1,130,0.96,0.15584415584415584,0.2681564245810056,0.8712437598733693,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator6,annotator7
1,153,25,5,20,148,0.2,0.032679738562091505,0.05617977528089888,0.8503082288150763,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator6,annotator7
annotator_multi6,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator6,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator6,annotator7
0,154,89,75,14,79,0.8426966292134831,0.487012987012987,0.6172839506172839,0.7988270192382636,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator6,annotator8
1,153,88,48,40,105,0.5454545454545454,0.3137254901960784,0.3983402489626556,0.6733785969940103,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator6,annotator8
annotator_multi6,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator6,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator6,annotator8
0,25,89,23,66,2,0.25842696629213485,0.92,0.4035087719298246,0.854274099291516,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator7,annotator8
1,25,88,6,82,19,0.06818181818181818,0.24,0.10619469026548671,0.8119845568597411,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator7,annotator8
annotator_multi7,1,0,0,0,1,,0.0,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator7,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Male_likely/Mouse077_20160709_18-29-34,Mouse077_20160709_18-29-34,Male_likely,v1,annotator7,annotator8
0,16,31,13,18,3,0.41935483870967744,0.8125,0.5531914893617021,0.8601646571113567,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator2
1,15,30,7,23,8,0.23333333333333334,0.4666666666666667,0.31111111111111117,0.7229597447069809,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator2
annotator_multi1,1,0,0,0,1,,0.0,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator2
annotator_multi2,0,1,0,1,0,0.0,,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator2
0,16,10,10,0,6,1.0,0.625,0.7692307692307693,0.8595903673555384,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator3
1,15,9,6,3,9,0.6666666666666666,0.4,0.5,0.7457528423393983,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator3
annotator_multi1,1,0,0,0,1,,0.0,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator3
annotator_multi3,0,1,0,1,0,0.0,,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator3
0,16,13,12,1,4,0.9230769230769231,0.75,0.8275862068965517,0.916289346093098,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator4
1,15,12,6,6,9,0.5,0.4,0.4444444444444445,0.8493778004194671,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator4
annotator_multi1,1,0,0,0,1,,0.0,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator4
annotator_multi4,0,1,0,1,0,0.0,,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator4
0,16,33,14,19,2,0.42424242424242425,0.875,0.5714285714285714,0.8155729759751537,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator5
1,15,32,8,24,7,0.25,0.5333333333333333,0.3404255319148936,0.7808670733911863,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator5
annotator_multi1,1,0,0,0,1,,0.0,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator5
annotator_multi5,0,1,0,1,0,0.0,,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator5
0,16,23,14,9,2,0.6086956521739131,0.875,0.717948717948718,0.8994140733574932,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator6
1,15,22,8,14,7,0.36363636363636365,0.5333333333333333,0.43243243243243246,0.7692726542591921,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator6
annotator_multi1,1,0,0,0,1,,0.0,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator6
0,16,5,4,1,12,0.8,0.25,0.38095238095238093,0.8264416731894055,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator7
1,15,4,2,2,13,0.5,0.13333333333333333,0.2105263157894737,0.7897995283018868,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator7
annotator_multi1,1,0,0,0,1,,0.0,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator7
0,16,12,11,1,5,0.9166666666666666,0.6875,0.7857142857142857,0.8494938850208649,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator8
1,15,11,5,6,10,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.6757293301936158,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator8
annotator_multi1,1,0,0,0,1,,0.0,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator1,annotator8
0,31,10,9,1,22,0.9,0.2903225806451613,0.4390243902439024,0.8040363435372065,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator3
1,30,9,8,1,22,0.8888888888888888,0.26666666666666666,0.41025641025641024,0.6991628574564894,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator3
annotator_multi2,1,0,0,0,1,,0.0,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator3
annotator_multi3,0,1,0,1,0,0.0,,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator3
0,31,13,11,2,20,0.8461538461538461,0.3548387096774194,0.5,0.8756804532699135,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator4
1,30,12,12,0,18,1.0,0.4,0.5714285714285715,0.744167825098049,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator4
annotator_multi2,1,0,0,0,1,,0.0,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator4
annotator_multi4,0,1,0,1,0,0.0,,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator4
0,31,33,26,7,5,0.7878787878787878,0.8387096774193549,0.8125,0.8523167196499111,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator5
1,30,32,14,18,16,0.4375,0.4666666666666667,0.45161290322580644,0.7165563636458654,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator5
annotator_multi2,1,0,0,0,1,,0.0,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator5
annotator_multi5,0,1,0,1,0,0.0,,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator5
0,31,23,18,5,13,0.782608695652174,0.5806451612903226,0.6666666666666667,0.8260860404301554,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator6
1,30,22,15,7,15,0.6818181818181818,0.5,0.576923076923077,0.6921220509480702,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator6
annotator_multi2,1,0,0,0,1,,0.0,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator6
0,31,5,3,2,28,0.6,0.0967741935483871,0.16666666666666666,0.8064800827827963,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator7
1,30,4,3,1,27,0.75,0.1,0.17647058823529416,0.6179441388071091,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator7
annotator_multi2,1,0,0,0,1,,0.0,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator7
0,31,12,10,2,21,0.8333333333333334,0.3225806451612903,0.4651162790697674,0.8081240400677132,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator8
1,30,11,6,5,24,0.5454545454545454,0.2,0.29268292682926833,0.6354705605880451,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator8
annotator_multi2,1,0,0,0,1,,0.0,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator2,annotator8
0,10,13,10,3,0,0.7692307692307693,1.0,0.8695652173913044,0.8343495790179837,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator3,annotator4
1,9,12,8,4,1,0.6666666666666666,0.8888888888888888,0.761904761904762,0.7891522970184701,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator3,annotator4
annotator_multi3,1,0,0,0,1,,0.0,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator3,annotator4
annotator_multi4,0,1,0,1,0,0.0,,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator3,annotator4
0,10,33,8,25,2,0.24242424242424243,0.8,0.372093023255814,0.8968463922057112,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator3,annotator5
1,9,32,6,26,3,0.1875,0.6666666666666666,0.29268292682926833,0.7457054593516464,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator3,annotator5
annotator_multi3,1,0,0,0,1,,0.0,,,Undetermined/Mouse162_20161017_19-58-28,Mouse162_20161017_19-58-28,Undetermined,v1,annotator3,annotator5
